Timestamp;test_speed_out[2];test_speed_out[3];test_current_out[2];test_current_out[3];WheelCurrentSend[2];WheelCurrentSend[3]
6521000;-800;-800;0;-10;-800;-830
6523000;-780;-830;5;-8;-780;-830
6524000;-780;-830;8;-7;-745;-820
6525000;-745;-820;8;-7;-745;-820
6526000;-740;-800;6;-7;-740;-800
6528000;-740;-800;6;-7;-750;-820
6529000;-750;-820;2;-7;-750;-820
6530000;-800;-830;-5;-5;-800;-830
6532000;-800;-830;-9;-7;-865;-855
6533000;-865;-855;-9;-7;-865;-855
6534000;-895;-875;-6;-9;-895;-875
6536000;-895;-875;-6;-9;-915;-895
6537000;-915;-895;-5;-11;-915;-895
6538000;-925;-905;-3;-9;-925;-905
6539000;-925;-905;-3;-9;-925;-905
6541000;-945;-915;-5;-10;-945;-915
6542000;-945;-915;-8;-6;-960;-925
6544000;-960;-925;-8;-6;-970;-935
6545000;-970;-935;-7;-1;-970;-935
6546000;-970;-935;-3;1;-960;-935
6547000;-960;-935;-3;1;-960;-935
6549000;-960;-935;-4;2;-960;-935
6550000;-960;-935;-4;2;-960;-935
6551000;-960;-935;-3;2;-960;-935
6552000;-960;-935;1;1;-960;-935
6554000;-960;-935;1;1;-960;-935
6555000;-960;-935;0;0;-960;-935
6557000;-940;-915;0;6;-940;-915
6558000;-940;-915;0;6;-940;-915
6559000;-940;-915;0;6;-940;-915
6560000;-940;-905;-4;4;-940;-905
6562000;-940;-905;-4;4;-940;-895
6563000;-940;-895;-6;3;-940;-895
6564000;-940;-895;0;-1;-940;-895
6565000;-940;-895;0;-1;-940;-895
6567000;-940;-895;2;-1;-940;-895
6568000;-940;-885;1;0;-940;-885
6569000;-940;-885;1;0;-940;-885
6571000;-940;-885;0;-4;-940;-885
6572000;-940;-885;1;-4;-940;-885
6573000;-940;-885;1;-4;-940;-885
6575000;-940;-875;0;0;-940;-875
6576000;-940;-875;0;0;-940;-875
6577000;-940;-875;0;1;-940;-875
6578000;-950;-885;-1;-1;-950;-885
6580000;-950;-885;-1;-1;-950;-885
6581000;-950;-885;-1;-3;-950;-885
6582000;-960;-885;-1;-5;-960;-885
6584000;-960;-885;-1;-5;-960;-885
6585000;-960;-885;1;0;-960;-885
6586000;-960;-885;3;5;-960;-885
6588000;-960;-885;3;5;-960;-885
6589000;-960;-885;2;3;-960;-885
6590000;-960;-885;2;-4;-960;-885
6592000;-960;-885;1;-4;-960;-885
6593000;-950;-885;2;-9;-950;-885
6594000;-950;-885;0;-11;-940;-895
6595000;-940;-895;0;-11;-940;-895
6597000;-940;-895;0;-11;-940;-895
6598000;-940;-895;0;-11;-905;-865
6599000;-905;-865;5;-4;-905;-865
6600000;-925;-865;3;-4;-925;-865
6602000;-925;-865;3;-4;-925;-865
6603000;-940;-865;3;-6;-940;-865
6605000;-920;-845;7;-1;-920;-845
6606000;-920;-845;7;-1;-940;-865
6607000;-940;-865;2;-1;-940;-865
6608000;-940;-845;7;4;-920;-845
6610000;-920;-845;7;4;-920;-845
6611000;-940;-875;3;0;-940;-875
6612000;-940;-875;0;-3;-940;-885
6614000;-940;-885;0;-3;-940;-885
6615000;-920;-885;1;-6;-920;-885
6616000;-920;-885;2;-8;-940;-915
6618000;-940;-915;2;-8;-940;-915
6619000;-920;-895;5;0;-920;-895
6620000;-920;-895;5;1427;-2052;8000
6621000;-8000;8000;-1132;1427;-2052;8000
6623000;-8000;8000;-1133;1423;-8000;8000
6624000;-8000;8000;-1133;1423;-8000;8000
6626000;-8000;8000;-1114;1333;-8000;8000
6627000;-8000;8000;-991;1031;-8000;8000
6628000;-8000;8000;-991;1031;-8000;8000
6629000;-8000;8000;-692;683;-8000;8000
6631000;-8000;8000;-412;499;-8000;8000
6632000;-8000;8000;-412;499;-8000;8000
6633000;-8000;8000;-300;426;-8000;8000
6634000;-8000;8000;-259;393;-8000;8000
6636000;-8000;8000;-259;393;-8000;8000
6637000;-8000;8000;-224;372;-8000;8000
6639000;-8000;8000;-187;352;-8000;8000
6640000;-8000;8000;-187;352;-8000;8000
6641000;-8000;8000;-159;308;-8000;8000
6642000;-8000;8000;-149;250;-8000;8000
6644000;-8000;8000;-149;250;-8000;8000
6645000;-8000;8000;-148;203;-8000;8000
6646000;-8000;8000;-148;203;-8000;8000
6647000;-8000;8000;-142;166;-8000;8000
6649000;-8000;8000;-129;142;-8000;8000
6650000;-8000;8000;-129;144;-8000;8000
6652000;-8000;8000;-114;144;-8000;8000
6653000;-8000;8000;-98;165;-8000;8000
6654000;-8000;8000;-98;165;-8000;8000
6655000;-8000;8000;-84;186;-8000;8000
6657000;-8000;8000;-66;173;-8000;8000
6658000;-8000;8000;-66;173;-8000;8000
6659000;-8000;8000;-51;149;-8000;8000
6661000;-8000;8000;-48;146;-8000;8000
6662000;-8000;8000;-48;146;-8000;8000
6663000;-8000;8000;-41;136;-8000;8000
6665000;-8000;8000;-23;112;-8000;8000
6666000;-8000;8000;-23;112;-8000;8000
6667000;-8000;8000;-17;92;-8000;8000
6668000;-8000;8000;-17;92;-8000;8000
6670000;-8000;8000;-18;84;-8000;8000
6671000;-8000;8000;-9;87;-8000;8000
6672000;-8000;8000;-9;87;-8000;8000
6674000;-8000;8000;-3;93;-8000;8000
6675000;-8000;8000;-6;73;-8000;8000
6676000;-8000;8000;-6;73;-8000;8000
6678000;-8000;8000;-4;40;-8000;8000
6679000;-8000;8000;9;45;-8000;8000
6680000;-8000;8000;9;45;-8000;8000
6681000;-8000;8000;32;69;-8000;8000
6683000;-8000;8000;49;66;-8000;8000
6684000;-8000;8000;49;66;-8000;8000
6685000;-8000;8000;60;41;-8000;8000
6687000;-8000;8000;63;17;-8000;8000
6688000;-8000;8000;63;17;-8000;8000
6689000;-8000;8000;57;5;-8000;8000
6690000;-8000;8000;57;5;-8000;8000
6692000;-8000;8000;51;14;-8000;8000
6693000;-8000;8000;42;28;-8000;8000
6694000;-8000;8000;42;28;-8000;8000
6696000;-8000;8000;30;27;-8000;8000
6697000;-8000;8000;24;16;-8000;8000
6698000;-8000;8000;24;16;-8000;8000
6700000;-8000;8000;32;13;-8000;8000
6701000;-8000;8000;36;18;-8000;8000
6702000;-8000;8000;36;18;-8000;8000
6703000;-8000;8000;27;32;-8000;8000
6705000;-8000;8000;10;51;-8000;8000
6706000;-8000;8000;10;51;-8000;8000
6707000;-8000;8000;0;66;-8000;8000
6709000;-8000;8000;-6;67;-8000;8000
6710000;-8000;8000;-6;67;-8000;8000
6711000;-8000;8000;-12;50;-8000;8000
6713000;-8000;8000;-12;50;-8000;8000
6714000;-8000;8000;-11;34;-8000;8000
6715000;-8000;8000;-18;30;-8000;8000
6716000;-8000;8000;-18;30;-8000;8000
6718000;-8000;8000;-30;30;-8000;8000
6719000;-8000;8000;-41;45;-8000;8000
6720000;-8000;8000;-41;45;-8000;8000
6722000;-8000;8000;-56;58;-8000;8000
6723000;-8000;8000;-62;54;-8000;8000
6724000;-8000;8000;-62;54;-8000;8000
6726000;-8000;8000;-65;67;-8000;8000
6727000;-8000;8000;-73;79;-8000;8000
6728000;-8000;8000;-73;79;-8000;8000
6729000;-8000;8000;-79;75;-8000;8000
6731000;-8000;8000;-79;75;-8000;8000
6732000;-8000;8000;-76;69;-8000;8000
6733000;-8000;8000;-63;73;-8000;8000
6735000;-8000;8000;-63;64;-8000;8000
6736000;-8000;8000;-51;64;-8000;8000
6737000;-8000;8000;-52;35;-8000;8000
6738000;-8000;8000;-52;35;-8000;8000
6740000;-8000;8000;-59;38;-8000;8000
6741000;-8000;8000;-67;69;-8000;8000
6742000;-8000;8000;-67;69;-8000;8000
6744000;-8000;8000;-68;89;-8000;8000
6745000;-8000;8000;-71;91;-8000;8000
6746000;-8000;8000;-71;91;-8000;8000
6748000;-8000;8000;-69;96;-8000;8000
6749000;-8000;8000;-40;104;-8000;8000
6750000;-8000;8000;-40;104;-8000;8000
6751000;-8000;8000;-19;98;-8000;8000
6753000;-8000;8000;-19;98;-8000;8000
6754000;-8000;8000;-25;80;-8000;8000
6756000;-8000;8000;-24;70;-8000;8000
6757000;-8000;8000;-24;83;-8000;8000
6758000;-8000;8000;-4;83;-8000;8000
6759000;-8000;8000;9;78;-8000;8000
6761000;-8000;8000;9;78;-8000;8000
6762000;-8000;8000;10;57;-8000;8000
6763000;-8000;8000;17;61;-8000;8000
6764000;-8000;8000;17;61;-8000;8000
6766000;-8000;8000;26;74;-8000;8000
6767000;-8000;8000;26;88;-8000;8000
6769000;-8000;8000;19;88;-8000;8000
6770000;-8000;8000;15;80;-8000;8000
6771000;-8000;8000;21;66;-8000;8000
6772000;-8000;8000;21;66;-8000;8000
6774000;-8000;8000;24;73;-8000;8000
6775000;-8000;8000;24;73;-8000;8000
6776000;-8000;8000;21;56;-8000;8000
6777000;-8000;8000;10;31;-8000;8000
6779000;-8000;8000;10;31;-8000;8000
6780000;-8000;8000;0;13;-8000;8000
6781000;-8000;8000;-9;6;-8000;8000
6783000;-8000;8000;-9;6;-8000;8000
6784000;-8000;8000;-17;16;-8000;8000
6785000;-8000;8000;-20;37;-8000;8000
6786000;-8000;8000;-20;37;-8000;8000
6788000;-8000;8000;-27;76;-8000;8000
6789000;-8000;8000;-27;110;-8000;8000
6790000;-8000;8000;-31;110;-8000;8000
6792000;-8000;8000;-30;127;-8000;8000
6793000;-8000;8000;-43;134;-8000;8000
6794000;-8000;8000;-43;134;-8000;8000
6796000;-8000;8000;-82;114;-8000;8000
6797000;-8000;8000;-82;114;-8000;8000
6798000;-8000;8000;-107;101;-8000;8000
6799000;-8000;8000;-108;102;-8000;8000
6801000;-8000;8000;-108;102;-8000;8000
6802000;-8000;8000;-110;85;-8000;8000
6804000;-8000;8000;-110;88;-8000;8000
6805000;-8000;8000;-110;88;-8000;8000
6806000;-8000;8000;-91;99;-8000;8000
6807000;-8000;8000;-58;89;-8000;8000
6809000;-8000;8000;-58;89;-8000;8000
6810000;-8000;8000;-35;91;-8000;8000
6811000;-8000;8000;-35;95;-8000;8000
6812000;-8000;8000;-41;95;-8000;8000
6814000;-8000;8000;-59;72;-8000;8000
6815000;-8000;8000;-56;58;-8000;8000
6817000;-8000;8000;-56;58;-8000;8000
6818000;6775;-8000;2318;-2471;6867;-8000
6819000;6775;-8000;2318;-2471;6966;-8000
6820000;6775;-8000;2318;-2471;7255;-8000
6822000;6775;-8000;2318;-2471;7255;-8000
6823000;6775;-8000;2318;-2471;7255;-8000
6824000;6745;-8000;2277;-2479;6634;-8000
6825000;6745;-8000;2277;-2479;6398;-8000
6827000;6745;-8000;2277;-2479;5960;-8000
6828000;6745;-8000;2277;-866;4450;-8000
6830000;4450;-8000;239;-866;4450;-8000
6831000;3205;-8000;43;-791;3205;-8000
6832000;3205;-8000;43;-791;2295;-8000
6833000;2295;-8000;-83;-681;2295;-8000
6835000;2295;-8000;-66;-570;2120;-8000
6836000;2120;-8000;-66;-570;2120;-8000
6837000;1945;-8000;-22;-480;1945;-8000
6839000;1455;-8000;-22;-398;1455;-8000
6840000;1455;-8000;-22;-398;1455;-8000
6841000;935;-8000;-57;-330;935;-8000
6842000;935;-8000;-76;-314;695;-8000
6844000;695;-8000;-76;-314;695;-8000
6845000;435;-8000;-97;-310;435;-8000
6846000;435;-8000;-97;-282;415;-8000
6848000;415;-8000;-73;-282;415;-8000
6849000;430;-8000;-43;-255;430;-8000
6850000;430;-8000;-43;-264;250;-8000
6852000;250;-8000;-44;-264;250;-8000
6853000;-60;-8000;-78;-304;-60;-8000
6854000;-60;-8000;-78;-304;-225;-8000
6855000;-225;-8000;-95;-331;-225;-8000
6857000;-100;-8000;-65;-321;-100;-8000
6858000;-100;-8000;-65;-321;-100;-8000
6859000;105;-7880;-28;-297;105;-7880
6861000;105;-7880;-15;-176;210;-7010
6862000;210;-7010;-15;-176;210;-6380
6863000;380;-6380;2;-83;380;-6380
6865000;380;-6380;39;-68;665;-6390
6866000;665;-6390;39;-68;665;-6390
6867000;780;-6305;50;-47;780;-6305
6868000;780;-6305;50;-77;720;-6445
6870000;720;-6445;33;-77;720;-6445
6871000;680;-6885;12;-138;680;-6885
6872000;680;-6885;12;-138;680;-6885
6873000;820;-6465;14;-64;820;-6465
6875000;975;-5470;24;78;975;-5470
6876000;975;-5470;24;78;975;-4705
6878000;1260;-4705;52;169;1260;-4705
6879000;1260;-4150;72;199;1565;-4150
6880000;1565;-4150;72;199;1565;-4150
6881000;1465;-3610;33;186;1465;-3610
6883000;1465;-3610;11;181;1455;-2930
6884000;1455;-2930;11;181;1455;-2930
6885000;1625;-2355;15;180;1625;-2355
6887000;1625;-2355;18;139;1730;-2165
6888000;1730;-2165;18;139;1730;-2165
6889000;1690;-2285;14;54;1690;-2285
6891000;1690;-2285;14;-17;1505;-2380
6892000;1505;-2380;-18;-17;1505;-2380
6893000;1545;-2180;-28;-16;1545;-2180
6894000;1545;-2180;-28;-16;1800;-1935
6896000;1800;-1935;3;12;1800;-1935
6897000;1800;-1975;21;3;1895;-1975
6898000;1895;-1975;21;3;1720;-1915
6900000;1720;-1915;0;7;1720;-1915
6901000;1665;-1400;-16;69;1665;-1400
6902000;1665;-1400;-16;69;1665;-1260
6904000;1930;-1260;6;66;1930;-1260
6905000;1930;-1260;39;51;2195;-1230
6906000;2195;-1230;39;51;2195;-1230
6907000;1985;-1060;9;54;1985;-1060
6909000;1985;-1060;9;16;1975;-1135
6910000;1975;-1135;3;16;1975;-1135
6911000;2280;-1045;38;10;2280;-1045
6913000;2280;-1045;12;-2;2165;-1065
6914000;2165;-1065;12;-2;2165;-1065
6915000;1780;-950;-52;14;1780;-950
6916000;1780;-950;-52;14;1875;-940
6918000;1875;-940;-47;5;1875;-940
6919000;2055;-980;-20;-16;2055;-980
6920000;2055;-980;-20;-16;2055;-980
6922000;1815;-1010;-43;-20;1815;-1010
6923000;1845;-1000;-23;-9;1845;-1000
6924000;1845;-1000;-23;-9;1845;-1185
6926000;1995;-1185;9;-37;1995;-1185
6927000;1995;-1185;17;-75;2025;-1425
6928000;2025;-1425;17;-75;2025;-1425
6929000;1810;-1360;-12;-54;1810;-1360
6931000;1810;-1360;-12;-8;1745;-1205
6932000;1745;-1205;-28;-8;1745;-1205
6933000;1860;-1205;-18;10;1860;-1205
6935000;1860;-1205;0;-37;1955;-1600
6936000;1955;-1600;0;-37;1955;-1600
6937000;1760;-1685;-13;-44;1760;-1685
6939000;1760;-1685;-13;-44;1715;-1790
6940000;1715;-1790;-9;-61;1715;-1790
6941000;1895;-1630;8;-21;1895;-1630
6942000;1895;-1630;8;-21;1895;-1630
6944000;1770;-1630;-16;-2;1770;-1630
6945000;1770;-1630;-51;-71;1540;-2155
6947000;1540;-2155;-51;-71;1460;-2280
6948000;1460;-2280;-60;-76;1460;-2280
6949000;1460;-2425;-7;-80;1720;-2425
6950000;1720;-2425;-7;-80;1720;-2425
6952000;1635;-2025;0;9;1635;-2025
6953000;1635;-2025;0;67;1280;-1795
6954000;1280;-1795;-36;67;1280;-1795
6955000;1205;-2090;-47;22;1205;-2090
6957000;1205;-2090;-47;22;1415;-2110
6958000;1415;-2110;-25;-4;1415;-2110
6960000;1450;-2045;-13;-24;1450;-2045
6961000;1450;-2045;-13;-24;1105;-2055
6962000;1105;-2055;-45;-31;1105;-2055
6963000;1125;-1595;-30;52;1125;-1595
6965000;1125;-1595;-30;52;1125;-1575
6966000;1365;-1575;9;57;1365;-1575
6967000;1365;-1575;7;23;1310;-1735
6968000;1310;-1735;7;23;1310;-1735
6970000;1050;-1745;-18;6;1050;-1745
6971000;1010;-1870;-27;-26;1010;-1870
6973000;1010;-1870;-27;-26;1010;-1870
6974000;1300;-1505;5;29;1300;-1505
6975000;1300;-1505;1;28;1240;-1495
6976000;1240;-1495;1;28;1240;-1495
6978000;1020;-1610;-24;8;1020;-1610
6979000;1020;-1610;-24;8;1050;-1660
6980000;1050;-1660;-22;-4;1050;-1660
6982000;1070;-1775;-22;-33;1070;-1775
6983000;1070;-1775;-22;5;1260;-1505
6984000;1260;-1505;17;5;1260;-1505
6986000;1145;-1630;10;-7;1145;-1630
6987000;1145;-1630;10;-7;995;-1700
6988000;995;-1700;-16;-7;995;-1700
6989000;995;-1785;-20;-20;975;-1785
6991000;975;-1785;-20;-20;975;-1785
6992000;1070;-1890;2;-42;1070;-1890
6993000;1175;-1610;27;10;1175;-1610
6995000;1175;-1610;27;10;1175;-1830
6996000;860;-1830;-10;-11;860;-1830
6997000;860;-1830;-21;-21;775;-1935
6999000;775;-1935;-21;-21;775;-1935
7000000;840;-1945;-17;-18;840;-1945
7001000;840;-1945;-17;-73;915;-2360
7002000;915;-2360;-2;-73;915;-2360
7004000;820;-2270;-6;-40;820;-2270
7005000;820;-2270;-6;3;725;-2090
7006000;725;-2090;-16;3;725;-2090
7008000;795;-2175;-3;5;795;-2175
7009000;795;-2175;22;32;965;-2050
7011000;965;-2050;22;32;965;-2050
7012000;1100;-2060;45;29;1100;-2060
7013000;1100;-2060;45;-33;815;-2470
7014000;815;-2470;2;-33;815;-2470
7016000;650;-2555;-30;-50;650;-2555
7017000;650;-2555;-30;-50;730;-2250
7018000;730;-2250;-32;-4;730;-2250
7020000;950;-2190;11;17;950;-2190
7021000;950;-2190;11;17;1045;-2295
7022000;1045;-2295;54;20;1045;-2295
7024000;1045;-2010;8;77;730;-2010
7025000;730;-2010;8;77;730;-2010
7026000;685;-1815;-20;97;685;-1815
7027000;685;-1815;9;20;970;-2160
7029000;970;-2160;9;20;970;-2160
7030000;1040;-2285;23;-21;1040;-2285
7031000;1040;-2285;5;-7;865;-2045
7033000;865;-2045;5;-7;865;-2045
7034000;735;-1985;-14;0;735;-1985
7035000;735;-1985;-14;40;880;-1850
7037000;880;-1850;2;40;880;-1850
7038000;1100;-1515;35;93;1100;-1515
7039000;1100;-1515;35;93;910;-1745
7040000;910;-1745;5;36;910;-1745
7042000;910;-2020;-7;-28;815;-2020
7043000;815;-2020;-7;-28;930;-1790
7044000;930;-1790;6;-11;930;-1790
7046000;940;-1760;-1;-13;940;-1760
7047000;940;-1760;-1;-13;940;-1760
7048000;1150;-1705;34;7;1150;-1705
7049000;1150;-1705;33;58;1075;-1445
7051000;1075;-1445;33;58;1075;-1445
7052000;785;-1655;-10;19;785;-1655
7053000;785;-1655;-10;19;825;-1740
7055000;825;-1740;-17;-5;825;-1740
7056000;820;-1585;-31;11;820;-1585
7057000;820;-1585;-31;-25;1010;-1835
7059000;1010;-1835;9;-25;1010;-1835
7060000;905;-1965;14;-37;905;-1965
7061000;905;-1965;14;-37;800;-1735
7062000;800;-1735;3;0;800;-1735
7064000;800;-1785;5;3;870;-1785
7065000;870;-1785;5;3;870;-1785
7067000;910;-1990;4;-13;910;-1990
7068000;960;-1905;18;2;960;-1905
7069000;960;-1905;18;2;960;-1730
7070000;855;-1730;10;30;855;-1730
7072000;855;-1730;0;-16;770;-2055
7073000;770;-2055;0;-16;770;-2055
7074000;855;-2085;9;-16;855;-2085
7075000;855;-2085;9;-16;925;-1870
7077000;925;-1870;12;15;925;-1870
7078000;1165;-1745;46;34;1165;-1745
7079000;1165;-1745;46;10;1130;-1910
7081000;1130;-1910;49;10;1130;-1910
7082000;840;-2020;8;-12;840;-2020
7083000;840;-2020;8;-12;805;-1800
7085000;805;-1800;-13;15;805;-1800
7086000;805;-1685;-25;33;835;-1685
7087000;835;-1685;-25;33;835;-1685
7088000;1125;-1665;26;38;1125;-1665
7090000;1250;-1960;63;-8;1250;-1960
7091000;1250;-1960;63;-8;1250;-2035
7092000;925;-2035;18;-25;925;-2035
7094000;925;-2035;-7;-11;810;-1880
7095000;810;-1880;-7;-11;810;-1880
7096000;1080;-1725;13;15;1080;-1725
7098000;1080;-1725;13;15;1110;-1820
7099000;1110;-1820;9;11;1110;-1820
7100000;1235;-1820;43;10;1235;-1820
7102000;1235;-1820;43;42;1130;-1560
7103000;1130;-1560;34;42;1130;-1560
7104000;825;-1385;-18;68;825;-1385
7105000;825;-1385;-18;68;815;-1585
7107000;815;-1585;-26;33;815;-1585
7108000;1000;-1865;-6;-23;1000;-1865
7109000;1000;-1865;-6;-23;1000;-1865
7111000;1125;-1940;7;-46;1125;-1940
7112000;1125;-1940;-22;-26;860;-1825
7113000;860;-1825;-22;-26;860;-1705
7115000;735;-1705;-24;9;735;-1705
7116000;735;-1705;-6;9;850;-1785
7117000;850;-1785;-6;9;850;-1785
7118000;805;-1925;-20;-11;805;-1925
7120000;805;-1925;-20;-39;765;-2090
7121000;765;-2090;-18;-39;765;-2090
7122000;1005;-2135;34;-35;1005;-2135
7123000;1005;-2135;34;-35;900;-2095
7125000;900;-2095;28;-13;900;-2095
7126000;685;-2000;2;12;685;-2000
7128000;685;-2000;2;12;750;-1940
7129000;750;-1940;10;34;750;-1940
7130000;750;-1920;7;42;750;-1920
7131000;750;-1920;7;42;750;-1950
7133000;640;-1950;-9;29;640;-1950
7134000;640;-1950;-3;5;715;-2070
7135000;715;-2070;-3;5;715;-2070
7137000;890;-2165;18;-9;890;-2165
7138000;840;-2185;16;-11;840;-2185
7139000;840;-2185;16;-11;840;-2185
7141000;585;-2185;-15;-6;585;-2185
7142000;585;-2185;-16;-3;565;-2240
7143000;565;-2240;-16;-3;565;-2240
7144000;615;-2260;-6;3;615;-2260
7146000;615;-2260;-6;3;540;-2255
7147000;540;-2255;-7;6;540;-2255
7149000;590;-2215;8;13;590;-2215
7150000;590;-2215;8;18;600;-2190
7151000;600;-2190;7;18;600;-2190
7152000;540;-2150;1;20;540;-2150
7154000;540;-2150;1;20;540;-2110
7155000;370;-2110;-14;17;370;-2110
7156000;370;-2070;-19;13;315;-2070
7157000;315;-2070;-19;13;315;-2070
7159000;335;-1985;-24;15;335;-1985
7160000;335;-1895;-20;23;345;-1895
7161000;345;-1895;-20;23;345;-1895
7163000;395;-1770;0;35;395;-1770
7164000;395;-1770;10;37;415;-1665
7165000;415;-1665;10;37;415;-1665
7167000;540;-1560;29;44;540;-1560
7168000;540;-1560;29;44;570;-1460
7169000;570;-1460;34;54;570;-1460
7171000;415;-1430;15;48;415;-1430
7172000;415;-1430;15;27;215;-1470
7173000;215;-1470;-16;27;215;-1470
7174000;225;-1460;-22;12;225;-1460
7176000;225;-1460;-22;12;225;-1460
7177000;245;-1460;-23;0;245;-1460
7178000;245;-1410;-25;3;210;-1410
7179000;210;-1410;-25;3;210;-1410
7181000;230;-1275;-16;26;230;-1275
7182000;200;-1075;-17;60;200;-1075
7184000;200;-1075;-17;60;200;-1075
7185000;440;-910;24;82;440;-910
7186000;440;-910;24;52;405;-985
7188000;405;-985;24;52;405;-985
7189000;220;-1120;-1;8;220;-1120
7190000;220;-1120;-1;-29;145;-1290
7191000;145;-1290;-13;-29;145;-1290
7193000;-25;-1385;-38;-45;-25;-1385
7194000;-25;-1385;-38;-40;25;-1365
7195000;25;-1365;-25;-40;25;-1365
7197000;35;-1345;-19;-25;35;-1345
7198000;35;-1345;-19;-25;35;-1290
7199000;35;-1290;-18;6;35;-1290
7200000;225;-1250;15;22;225;-1250
7202000;225;-1250;15;22;225;-1260
7203000;215;-1260;17;18;215;-1260
7204000;215;-1260;17;14;160;-1275
7206000;160;-1275;6;14;160;-1295
7207000;85;-1295;-7;1;85;-1295
7208000;85;-1315;-25;-12;-20;-1315
7210000;-20;-1315;-25;-12;-20;-1315
7211000;0;-1340;-19;-18;0;-1340
7212000;0;-1340;-19;-11;-50;-1310
7213000;-50;-1310;-18;-11;-50;-1310
7215000;-160;-1245;-28;5;-160;-1245
7216000;-160;-1245;-28;5;-95;-1140
7217000;-95;-1140;-17;26;-95;-1140
7219000;-85;-985;-15;51;-85;-985
7220000;-85;-985;-15;51;-130;-900
7221000;-130;-900;-21;60;-130;-900
7223000;-45;-985;-8;33;-45;-985
7224000;-45;-985;-8;33;-45;-985
7225000;80;-1080;15;6;80;-1080
7226000;80;-1080;13;-18;60;-1205
7228000;60;-1205;13;-18;60;-1205
7229000;80;-1250;14;-23;80;-1250
7231000;80;-1230;12;-9;90;-1230
7232000;90;-1230;12;-9;90;-1230
7233000;-110;-1220;-18;-1;-110;-1220
7234000;-110;-1220;-18;0;-265;-1175
7236000;-265;-1175;-38;0;-265;-1175
7237000;-175;-1145;-21;3;-175;-1145
7238000;-175;-1145;-21;3;-100;-1065
7239000;-100;-1065;-8;18;-100;-1065
7241000;-135;-980;-8;31;-135;-980
7242000;-135;-980;-8;31;-135;-1025
7243000;-135;-1025;-2;26;-135;-1025
7245000;-70;-1025;6;24;-70;-1025
7246000;-70;-1025;6;24;-70;-1110
7247000;-50;-1110;4;0;-50;-1110
7249000;-50;-1110;4;-16;-240;-1150
7250000;-240;-1150;-24;-16;-240;-1150
7251000;-240;-1170;-19;-18;-240;-1170
7253000;-240;-1140;-4;-2;-155;-1140
7254000;-155;-1140;-4;-2;-155;-1140
7255000;-155;-1100;-7;11;-155;-1100
7256000;-155;-1100;0;24;-125;-1035
7258000;-125;-1035;0;24;-125;-1035
7259000;70;-880;40;46;70;-880
7260000;70;-880;40;46;70;-815
7262000;70;-815;42;47;70;-815
7263000;-170;-815;0;35;-170;-815
7264000;-170;-815;0;35;-230;-850
7266000;-230;-850;-13;21;-230;-850
7267000;-190;-955;-9;0;-190;-955
7268000;-190;-955;-9;0;-190;-1080
7269000;-210;-1080;-12;-23;-210;-1080
7271000;-210;-1145;-13;-37;-245;-1145
7272000;-245;-1145;-13;-37;-245;-1145
7273000;-210;-1205;-7;-41;-210;-1205
7274000;-210;-1205;8;-34;-120;-1225
7276000;-120;-1225;8;-34;-120;-1225
7277000;-75;-1205;17;-28;-75;-1205
7279000;-75;-1205;-1;-24;-170;-1185
7280000;-170;-1185;-1;-24;-170;-1185
7281000;-215;-1155;-14;-12;-215;-1155
7282000;-215;-1155;-14;-12;-225;-1145
7284000;-225;-1145;-15;-3;-225;-1145
7285000;-245;-1145;-14;1;-245;-1145
7286000;-245;-1145;-14;1;-245;-1065
7288000;-280;-1065;-15;17;-280;-1065
7289000;-290;-990;-14;27;-290;-990
7290000;-290;-990;-14;27;-175;-960
7292000;-175;-960;2;27;-175;-960
7293000;-175;-980;13;17;-90;-980
7294000;-90;-980;13;17;-90;-980
7295000;-150;-1000;3;5;-150;-1000
7297000;-150;-1000;-18;0;-310;-1010
7298000;-310;-1010;-18;0;-310;-1010
7300000;-405;-990;-27;0;-405;-990
7301000;-405;-1020;-22;-10;-415;-1020
7302000;-415;-1020;-22;-10;-415;-1020
7303000;-405;-1065;-11;-20;-405;-1065
7305000;-405;-1065;-11;-20;-425;-1065
7306000;-425;-1065;-9;-20;-425;-1065
7307000;-480;-1025;-15;-11;-480;-1025
7308000;-480;-1025;-15;-11;-480;-960
7310000;-540;-960;-20;3;-540;-960
7311000;-500;-880;-7;18;-500;-880
7313000;-500;-880;-7;18;-460;-795
7314000;-460;-795;0;32;-460;-795
7315000;-430;-720;6;45;-430;-720
7316000;-430;-720;6;45;-430;-710
7318000;-430;-710;7;42;-430;-710
7319000;-430;-710;0;29;-460;-720
7320000;-460;-720;0;29;-460;-720
7321000;-545;-785;-14;8;-545;-785
7323000;-545;-850;-14;-3;-545;-850
7324000;-545;-850;-14;-3;-545;-850
7326000;-515;-920;-7;-14;-515;-920
7327000;-515;-920;0;-26;-505;-995
7328000;-505;-995;0;-26;-505;-995
7329000;-485;-1015;8;-23;-485;-1015
7331000;-485;-1015;8;-23;-485;-1025
7332000;-485;-1025;9;-18;-485;-1025
7333000;-485;-995;8;-10;-485;-995
7335000;-485;-995;8;-10;-505;-965
7336000;-505;-965;2;-4;-505;-965
7337000;-495;-945;3;0;-495;-945
7339000;-495;-945;3;0;-495;-925
7340000;-440;-925;10;1;-440;-925
7341000;-440;-890;16;6;-360;-890
7342000;-360;-890;16;6;-360;-890
